game_id,team,plays,rushing_yards,passing_yards,total_yards,points
2018_13_MIN_NE,MIN,59,95,183,278,10
2018_13_MIN_NE,NE,70,160,311,471,24
2018_13_NO_DAL,DAL,63,103,209,312,13
2018_13_NO_DAL,NO,49,65,111,176,10
2018_13_NYJ_TEN,NYJ,65,156,124,280,22
2018_13_NYJ_TEN,TEN,59,131,273,404,26
2018_13_SF_SEA,SEA,48,169,163,332,43
2018_13_SF_SEA,SF,72,66,386,452,16
2018_13_WAS_PHI,PHI,68,134,306,440,28
2018_13_WAS_PHI,WAS,42,104,131,235,13
2018_14_ATL_GB,ATL,68,107,237,344,20
2018_14_ATL_GB,GB,60,139,162,301,34
2018_14_BAL_KC,BAL,68,194,127,321,24
2018_14_BAL_KC,KC,83,94,348,442,27
2018_14_CAR_CLE,CAR,69,96,297,393,20
2018_14_CAR_CLE,CLE,43,118,232,350,26
2018_14_CIN_LAC,CIN,62,144,151,295,21
2018_14_CIN_LAC,LAC,56,85,203,288,26
2018_14_DEN_SF,DEN,70,104,171,275,14
2018_14_DEN_SF,SF,62,90,305,395,20
2018_14_DET_ARI,ARI,65,61,218,279,3
2018_14_DET_ARI,DET,55,122,96,218,17
2018_14_IND_HOU,HOU,68,89,226,315,21
2018_14_IND_HOU,IND,63,53,386,439,24
2018_14_JAX_TEN,JAX,66,61,195,256,9
2018_14_JAX_TEN,TEN,55,266,162,428,30
2018_14_LA_CHI,CHI,64,196,100,296,15
2018_14_LA_CHI,LA,61,52,162,214,6
2018_14_MIN_SEA,MIN,55,78,199,277,7
2018_14_MIN_SEA,SEA,62,216,60,276,21
2018_14_NE_MIA,MIA,45,189,223,412,34
2018_14_NE_MIA,NE,75,77,344,421,33
2018_14_NO_TB,NO,60,102,198,300,28
2018_14_NO_TB,TB,65,105,174,279,14
2018_14_NYG_WAS,NYG,62,229,175,404,40
2018_14_NYG_WAS,WAS,57,84,204,288,16
2018_14_NYJ_BUF,BUF,71,176,192,368,23
2018_14_NYJ_BUF,NYJ,50,77,170,247,27
2018_14_PHI_DAL,DAL,93,142,434,576,29
2018_14_PHI_DAL,PHI,48,34,222,256,23
2018_14_PIT_OAK,PIT,58,40,300,340,21
2018_15_ARI_ATL,ARI,64,61,193,254,14
2018_15_ARI_ATL,ATL,65,215,220,435,40
2018_15_CLE_DEN,CLE,60,135,175,310,17
2018_15_CLE_DEN,DEN,68,32,238,270,16
2018_15_DAL_IND,DAL,64,112,180,292,0
2018_15_DAL_IND,IND,62,181,192,373,23
2018_15_DET_BUF,BUF,62,119,195,314,14
2018_15_DET_BUF,DET,55,105,208,313,13
2018_15_GB_CHI,CHI,57,101,232,333,24
2018_15_GB_CHI,GB,66,88,235,323,17
2018_15_HOU_NYJ,HOU,50,48,239,287,29
2018_15_HOU_NYJ,NYJ,72,90,228,318,22
2018_15_LAC_KC,KC,53,60,234,294,28
2018_15_LAC_KC,LAC,67,119,288,407,29
2018_15_MIA_MIN,MIA,53,156,37,193,17
2018_15_MIA_MIN,MIN,61,222,198,420,41
2018_15_NE_PIT,NE,56,96,272,368,10
2018_15_NE_PIT,PIT,59,161,218,379,17
2018_15_NO_CAR,CAR,56,98,149,247,9
2018_15_NO_CAR,NO,67,157,191,348,12
2018_15_OAK_CIN,CIN,72,174,123,297,30
2018_15_PHI_LA,LA,73,82,325,407,23
2018_15_PHI_LA,PHI,61,111,270,381,30
2018_15_SEA_SF,SEA,69,168,217,385,23
2018_15_SEA_SF,SF,56,96,257,353,26
2018_15_TB_BAL,BAL,71,245,128,373,20
2018_15_TB_BAL,TB,46,86,156,242,12
2018_15_TEN_NYG,NYG,63,47,213,260,0
2018_15_TEN_NYG,TEN,64,216,86,302,17
2018_15_WAS_JAX,JAX,49,172,20,192,13
2018_15_WAS_JAX,WAS,60,111,136,247,16
2018_16_ATL_CAR,ATL,47,195,233,428,24
2018_16_ATL_CAR,CAR,83,141,295,436,10
2018_16_BAL_LAC,BAL,58,161,202,363,22
2018_16_BAL_LAC,LAC,57,51,147,198,10
2018_16_BUF_NE,BUF,59,72,217,289,12
2018_16_BUF_NE,NE,71,275,117,392,24
2018_16_CHI_SF,CHI,58,92,235,327,14
2018_16_CHI_SF,SF,54,47,232,279,9
2018_16_CIN_CLE,CIN,45,103,107,210,18
2018_16_CIN_CLE,CLE,63,149,347,496,26
2018_16_DEN_OAK,DEN,62,100,200,300,14
2018_16_GB_NYJ,GB,78,128,413,541,44
2018_16_GB_NYJ,NYJ,57,47,323,370,38
2018_16_HOU_PHI,HOU,63,62,309,371,30
2018_16_HOU_PHI,PHI,72,57,462,519,32
2018_16_JAX_MIA,JAX,60,128,118,246,17
2018_16_JAX_MIA,MIA,43,62,121,183,7
2018_16_KC_SEA,KC,60,154,265,419,31
2018_16_KC_SEA,SEA,71,214,254,468,38
2018_16_LA_ARI,ARI,53,104,159,263,9
2018_16_LA_ARI,LA,65,271,192,463,31
2018_16_MIN_DET,DET,69,86,137,223,9
2018_16_MIN_DET,MIN,58,100,240,340,27
2018_16_NYG_IND,IND,62,50,353,403,28
2018_16_NYG_IND,NYG,61,84,309,393,27
2018_16_PIT_NO,NO,60,58,313,371,31
2018_16_PIT_NO,PIT,69,66,364,430,28
2018_16_TB_DAL,DAL,48,82,152,234,27
2018_16_TB_DAL,TB,75,63,320,383,20
2018_16_WAS_TEN,TEN,55,99,192,291,25
2018_16_WAS_TEN,WAS,59,161,131,292,16
2018_17_ARI_SEA,ARI,64,85,113,198,24
2018_17_ARI_SEA,SEA,60,185,109,294,27
2018_17_ATL_TB,ATL,73,112,380,492,34
2018_17_ATL_TB,TB,56,92,341,433,32
2018_17_CAR_NO,CAR,68,111,263,374,33
2018_17_CAR_NO,NO,51,184,110,294,14
2018_17_CHI_MIN,CHI,62,170,163,333,24
2018_17_CHI_MIN,MIN,52,63,101,164,10
2018_17_CIN_PIT,CIN,46,125,71,196,13
2018_17_CIN_PIT,PIT,64,67,278,345,16
2018_17_CLE_BAL,BAL,71,298,167,465,26
2018_17_CLE_BAL,CLE,56,50,376,426,24
2018_17_DAL_NYG,DAL,67,54,368,422,36
2018_17_DAL_NYG,NYG,67,143,298,441,35
2018_17_DET_GB,DET,70,132,272,404,31
2018_17_DET_GB,GB,55,46,129,175,0
2018_17_IND_TEN,IND,69,161,278,439,33
2018_17_IND_TEN,TEN,45,93,165,258,17
2018_17_JAX_HOU,HOU,73,135,208,343,20
2018_17_JAX_HOU,JAX,47,30,89,119,3
2018_17_LAC_DEN,DEN,74,82,288,370,9
2018_17_LAC_DEN,LAC,53,118,160,278,23
2018_17_MIA_BUF,BUF,58,168,215,383,42
2018_17_MIA_BUF,MIA,61,99,126,225,17
2018_17_NYJ_NE,NE,61,134,244,378,38
2018_17_NYJ_NE,NYJ,55,104,135,239,3
2018_17_OAK_KC,KC,53,100,310,410,35
2018_17_PHI_WAS,PHI,69,131,231,362,24
2018_17_PHI_WAS,WAS,44,21,68,89,0
2018_17_SF_LA,LA,68,163,222,385,48
2018_17_SF_LA,SF,57,129,264,393,32
2018_18_IND_HOU,HOU,68,105,217,322,7
2018_18_IND_HOU,IND,64,203,222,425,21
2018_18_LAC_BAL,BAL,57,90,139,229,17
2018_18_LAC_BAL,LAC,65,90,154,244,23
2018_18_PHI_CHI,CHI,62,65,291,356,15
2018_18_PHI_CHI,PHI,63,43,258,301,16
2018_18_SEA_DAL,DAL,66,166,216,382,24
2018_18_SEA_DAL,SEA,52,73,226,299,22
2018_19_DAL_LA,DAL,55,50,258,308,22
2018_19_DAL_LA,LA,73,275,186,461,30
2018_19_IND_KC,IND,53,87,179,266,13
2018_19_IND_KC,KC,78,180,253,433,31
2018_19_LAC_NE,LAC,63,19,316,335,28
2018_19_LAC_NE,NE,76,156,343,499,41
2018_19_PHI_NO,NO,69,138,283,421,20
2018_19_PHI_NO,PHI,46,50,201,251,14
2018_20_LA_NO,LA,68,77,301,378,26
2018_20_LA_NO,NO,62,50,242,292,23
2018_20_NE_KC,KC,47,41,249,290,31
2018_20_NE_KC,NE,93,177,348,525,37
2018_21_NE_LA,LA,59,62,198,260,3
2018_21_NE_LA,NE,66,156,253,409,13
2019_01_ATL_MIN,ATL,67,73,272,345,12
2019_01_ATL_MIN,MIN,47,174,97,271,28
2019_01_BAL_MIA,BAL,71,267,378,645,59
2019_01_BAL_MIA,MIA,47,21,179,200,10
2019_01_BUF_NYJ,BUF,62,129,242,371,17
2019_01_BUF_NYJ,NYJ,66,68,155,223,16
2019_01_CIN_SEA,CIN,70,34,395,429,20
2019_01_CIN_SEA,SEA,47,74,160,234,21
2019_01_DEN_OAK,DEN,57,95,249,344,16
2019_01_DET_ARI,ARI,82,112,275,387,27
2019_01_DET_ARI,DET,78,116,361,477,27
2019_01_GB_CHI,CHI,65,46,208,254,3
2019_01_GB_CHI,GB,55,49,166,215,10
2019_01_HOU_NO,HOU,59,180,234,414,28
2019_01_HOU_NO,NO,63,148,362,510,30
2019_01_IND_LAC,IND,62,203,173,376,24
2019_01_IND_LAC,LAC,59,125,310,435,30
2019_01_KC_JAX,JAX,50,81,347,428,26
2019_01_KC_JAX,KC,59,114,378,492,40
2019_01_LA_CAR,CAR,63,127,216,343,27
2019_01_LA_CAR,LA,70,169,183,352,30
2019_01_NYG_DAL,DAL,60,91,405,496,35
2019_01_NYG_DAL,NYG,66,151,319,470,17
2019_01_PIT_NE,NE,67,99,366,465,33
2019_01_PIT_NE,PIT,61,32,276,308,3
2019_01_SF_TB,SF,58,100,158,258,31
2019_01_SF_TB,TB,64,122,174,296,17
2019_01_TEN_CLE,CLE,63,102,244,346,13
2019_01_TEN_CLE,TEN,54,125,216,341,43
2019_01_WAS_PHI,PHI,70,124,313,437,32
2019_01_WAS_PHI,WAS,57,28,370,398,27
2019_02_ARI_BAL,ARI,53,20,329,349,17
2019_02_ARI_BAL,BAL,70,184,258,442,23
2019_02_BUF_NYG,BUF,65,153,237,390,28
2019_02_BUF_NYG,NYG,66,129,241,370,14
2019_02_CHI_DEN,CHI,56,153,120,273,16
2019_02_CHI_DEN,DEN,76,90,282,372,14
2019_02_CLE_NYJ,CLE,58,70,305,375,23
2019_02_CLE_NYJ,NYJ,59,93,169,262,3
2019_02_DAL_WAS,DAL,64,214,261,475,31
2019_02_DAL_WAS,WAS,54,48,208,256,21
2019_02_IND_TEN,IND,63,168,121,289,19
2019_02_IND_TEN,TEN,54,124,119,243,17
2019_02_JAX_HOU,HOU,62,127,137,264,13
2019_02_JAX_HOU,JAX,58,103,178,281,12
2019_02_KC_OAK,KC,67,32,436,468,28
2019_02_LAC_DET,DET,57,95,245,340,13
2019_02_LAC_DET,LAC,62,137,287,424,10
2019_02_MIN_GB,GB,69,144,191,335,21
2019_02_MIN_GB,MIN,60,198,223,421,16
2019_02_NE_MIA,MIA,61,42,142,184,0
2019_02_NE_MIA,NE,64,124,255,379,43
2019_02_NO_LA,LA,58,118,265,383,27
2019_02_NO_LA,NO,57,57,187,244,9
2019_02_PHI_ATL,ATL,60,58,310,368,24
2019_02_PHI_ATL,PHI,72,49,237,286,20
2019_02_SEA_PIT,PIT,51,81,180,261,26
2019_02_SEA_PIT,SEA,69,154,274,428,28
2019_02_SF_CIN,CIN,65,25,291,316,17
2019_02_SF_CIN,SF,66,261,312,573,41
2019_02_TB_CAR,CAR,73,39,313,352,14
2019_02_TB_CAR,TB,57,102,189,291,20
2019_03_ATL_IND,ATL,53,94,304,398,24
2019_03_ATL_IND,IND,60,81,300,381,27
2019_03_BAL_KC,BAL,78,203,249,452,28
2019_03_BAL_KC,KC,61,142,363,505,33
2019_03_CAR_ARI,ARI,73,121,127,248,20
2019_03_CAR_ARI,CAR,57,175,240,415,38
2019_03_CHI_WAS,CHI,58,90,208,298,31
2019_03_CHI_WAS,WAS,67,69,287,356,15
2019_03_CIN_BUF,BUF,71,176,241,417,21
2019_03_CIN_BUF,CIN,56,66,240,306,17
2019_03_DEN_GB,DEN,72,149,161,310,16
2019_03_DEN_GB,GB,51,78,235,313,27
2019_03_DET_PHI,DET,58,88,201,289,27
2019_03_DET_PHI,PHI,69,127,246,373,24
2019_03_HOU_LAC,HOU,54,40,337,377,27
2019_03_HOU_LAC,LAC,69,73,293,366,20
2019_03_LA_CLE,CLE,63,95,175,270,13
2019_03_LA_CLE,LA,63,91,254,345,20
2019_03_MIA_DAL,DAL,66,236,241,477,31
2019_03_MIA_DAL,MIA,68,72,211,283,6
2019_03_NO_SEA,NO,50,88,177,265,33
2019_03_NO_SEA,SEA,75,108,406,514,27
2019_03_NYG_TB,NYG,60,72,312,384,32
2019_03_NYG_TB,TB,72,144,355,499,31
2019_03_NYJ_NE,NE,71,69,313,382,30
2019_03_NYJ_NE,NYJ,47,36,69,105,14
2019_03_OAK_MIN,MIN,57,213,174,387,34
2019_03_PIT_SF,PIT,51,79,160,239,20
2019_03_PIT_SF,SF,72,169,268,437,24
2019_03_TEN_JAX,JAX,49,89,204,293,20
2019_03_TEN_JAX,TEN,75,91,249,340,7
2019_04_CAR_HOU,CAR,65,94,203,297,16
2019_04_CAR_HOU,HOU,61,136,128,264,10
2019_04_CIN_PIT,CIN,64,73,102,175,3
2019_04_CIN_PIT,PIT,53,69,260,329,27
2019_04_CLE_BAL,BAL,66,174,222,396,25
2019_04_CLE_BAL,CLE,60,194,337,531,40
2019_04_DAL_NO,DAL,53,45,212,257,10
2019_04_DAL_NO,NO,62,117,149,266,12
2019_04_JAX_DEN,DEN,53,69,303,372,24
2019_04_JAX_DEN,JAX,76,269,186,455,26
2019_04_KC_DET,DET,73,186,261,447,30
2019_04_KC_DET,KC,67,123,315,438,34
2019_04_LAC_MIA,LAC,62,82,311,393,30
2019_04_LAC_MIA,MIA,47,72,161,233,10
2019_04_MIN_CHI,CHI,67,72,197,269,16
2019_04_MIN_CHI,MIN,58,40,182,222,6
2019_04_NE_BUF,BUF,70,135,240,375,10
2019_04_NE_BUF,NE,59,77,150,227,16
2019_04_OAK_IND,IND,68,82,265,347,24
2019_04_PHI_GB,GB,73,77,414,491,27
2019_04_PHI_GB,PHI,58,178,160,338,34
2019_04_SEA_ARI,ARI,58,116,206,322,10
2019_04_SEA_ARI,SEA,59,115,225,340,27
2019_04_TB_LA,LA,81,28,490,518,40
2019_04_TB_LA,TB,72,89,376,465,55
2019_04_TEN_ATL,ATL,75,58,364,422,10
2019_04_TEN_ATL,TEN,61,138,227,365,24
2019_04_WAS_NYG,NYG,66,166,225,391,24
2019_04_WAS_NYG,WAS,48,55,121,176,3
2019_05_ARI_CIN,ARI,70,266,248,514,26
2019_05_ARI_CIN,CIN,62,108,262,370,23
2019_05_ATL_HOU,ATL,67,58,316,374,32
2019_05_ATL_HOU,HOU,67,166,426,592,53
2019_05_BAL_PIT,BAL,73,138,139,277,26
2019_05_BAL_PIT,PIT,50,78,192,270,23
2019_05_BUF_TEN,BUF,61,111,204,315,14
2019_05_BUF_TEN,TEN,54,102,150,252,7
2019_05_CHI_OAK,CHI,51,42,194,236,21
2019_05_CLE_SF,CLE,46,102,78,180,3
2019_05_CLE_SF,SF,68,278,171,449,31
2019_05_DEN_LAC,DEN,54,192,159,351,20
2019_05_DEN_LAC,LAC,63,35,211,246,13
2019_05_GB_DAL,DAL,68,122,441,563,24
2019_05_GB_DAL,GB,62,124,215,339,34
2019_05_IND_KC,IND,72,182,151,333,19
2019_05_IND_KC,KC,56,37,288,325,13
2019_05_JAX_CAR,CAR,61,285,160,445,34
2019_05_JAX_CAR,JAX,76,150,358,508,27
2019_05_LA_SEA,LA,67,82,395,477,29
2019_05_LA_SEA,SEA,65,169,262,431,30
2019_05_MIN_NYG,MIN,63,212,279,491,28
2019_05_MIN_NYG,NYG,62,64,147,211,10
2019_05_NE_WAS,NE,74,130,312,442,33
2019_05_NE_WAS,WAS,53,145,78,223,7
2019_05_NYJ_PHI,NYJ,55,67,61,128,6
2019_05_NYJ_PHI,PHI,57,86,181,267,31
2019_05_TB_NO,NO,66,113,345,458,31
2019_05_TB_NO,TB,55,94,158,252,24
2019_06_ATL_ARI,ARI,62,105,340,445,34
2019_06_ATL_ARI,ATL,63,103,341,444,33
2019_06_CAR_TB,CAR,62,60,209,269,37
2019_06_CAR_TB,TB,75,42,365,407,26
2019_06_CIN_BAL,BAL,73,272,228,500,23
2019_06_CIN_BAL,CIN,55,33,217,250,17
2019_06_DAL_NYJ,DAL,75,129,270,399,22
2019_06_DAL_NYJ,NYJ,51,60,326,386,24
2019_06_DET_GB,DET,54,57,243,300,22
2019_06_DET_GB,GB,67,172,277,449,23
2019_06_HOU_KC,HOU,81,194,280,474,31
2019_06_HOU_KC,KC,46,54,256,310,24
2019_06_NO_JAX,JAX,54,76,151,227,6
2019_06_NO_JAX,NO,63,106,222,328,13
2019_06_NYG_NE,NE,76,114,313,427,35
2019_06_NYG_NE,NYG,47,53,161,214,14
2019_06_PHI_MIN,MIN,64,123,325,448,38
2019_06_PHI_MIN,PHI,65,108,292,400,20
2019_06_PIT_LAC,LAC,59,32,316,348,17
2019_06_PIT_LAC,PIT,56,124,132,256,24
2019_06_SEA_CLE,CLE,61,157,249,406,28
2019_06_SEA_CLE,SEA,72,172,284,456,32
2019_06_SF_LA,LA,50,109,48,157,7
2019_06_SF_LA,SF,74,101,232,333,20
2019_06_TEN_DEN,DEN,57,105,167,272,16
2019_06_TEN_DEN,TEN,61,40,165,205,0
2019_06_WAS_MIA,MIA,68,84,187,271,16
2019_06_WAS_MIA,WAS,57,146,166,312,17
2019_07_ARI_NYG,ARI,58,163,89,252,27
2019_07_ARI_NYG,NYG,65,107,156,263,21
2019_07_BAL_SEA,BAL,53,202,141,343,30
2019_07_BAL_SEA,SEA,68,106,241,347,16
2019_07_HOU_IND,HOU,61,100,291,391,23
2019_07_HOU_IND,IND,65,64,321,385,30
2019_07_JAX_CIN,CIN,65,33,258,291,17
2019_07_JAX_CIN,JAX,76,217,244,461,27
2019_07_KC_DEN,DEN,64,71,134,205,6
2019_07_KC_DEN,KC,57,81,191,272,30
2019_07_LAC_TEN,LAC,60,39,326,365,20
2019_07_LAC_TEN,TEN,60,98,306,404,23
2019_07_LA_ATL,ATL,52,39,186,225,10
2019_07_LA_ATL,LA,74,90,291,381,37
2019_07_MIA_BUF,BUF,51,117,188,305,31
2019_07_MIA_BUF,MIA,65,109,272,381,21
2019_07_MIN_DET,DET,67,81,352,433,30
2019_07_MIN_DET,MIN,67,169,338,507,42
2019_07_NE_NYJ,NE,77,76,249,325,33
2019_07_NE_NYJ,NYJ,52,82,73,155,0
2019_07_NO_CHI,CHI,63,17,235,252,25
2019_07_NO_CHI,NO,72,153,273,426,36
2019_07_OAK_GB,GB,52,63,421,484,42
2019_07_PHI_DAL,DAL,66,189,213,402,37
2019_07_PHI_DAL,PHI,57,115,168,283,10
2019_07_SF_WAS,SF,62,137,146,283,9
2019_07_SF_WAS,WAS,41,104,50,154,0
2019_08_ARI_NO,ARI,49,40,197,237,9
2019_08_ARI_NO,NO,70,139,373,512,31
2019_08_CAR_SF,CAR,63,130,100,230,13
2019_08_CAR_SF,SF,60,235,156,391,51
2019_08_CIN_LA,CIN,76,104,297,401,10
2019_08_CIN_LA,LA,57,98,372,470,24
2019_08_CLE_NE,CLE,58,159,151,310,13
2019_08_CLE_NE,NE,66,79,239,318,27
2019_08_DEN_IND,DEN,63,113,166,279,13
2019_08_DEN_IND,IND,59,127,191,318,15
2019_08_GB_KC,GB,61,121,256,377,31
2019_08_GB_KC,KC,58,88,249,337,24
2019_08_LAC_CHI,CHI,75,163,226,389,16
2019_08_LAC_CHI,LAC,42,36,195,231,17
2019_08_MIA_PIT,MIA,56,61,170,231,14
2019_08_MIA_PIT,PIT,67,158,236,394,27
2019_08_NYG_DET,DET,59,62,316,378,31
2019_08_NYG_DET,NYG,67,81,290,371,26
2019_08_NYJ_JAX,JAX,66,115,278,393,29
2019_08_NYJ_JAX,NYJ,51,47,167,214,15
2019_08_OAK_HOU,HOU,71,133,258,391,27
2019_08_PHI_BUF,BUF,58,98,155,253,13
2019_08_PHI_BUF,PHI,65,222,153,375,31
2019_08_SEA_ATL,ATL,69,69,441,510,20
2019_08_SEA_ATL,SEA,53,153,171,324,27
2019_08_TB_TEN,TB,75,106,283,389,23
2019_08_TB_TEN,TEN,55,74,174,248,27
2019_08_WAS_MIN,MIN,67,161,273,434,19
2019_08_WAS_MIN,WAS,41,85,131,216,9
2019_09_CHI_PHI,CHI,42,62,102,164,14
2019_09_CHI_PHI,PHI,77,147,227,374,22
2019_09_CLE_DEN,CLE,73,90,261,351,19
2019_09_CLE_DEN,DEN,40,130,175,305,24
2019_09_DAL_NYG,DAL,65,172,257,429,37
2019_09_DAL_NYG,NYG,68,100,171,271,18
2019_09_DET_OAK,DET,62,90,383,473,24
2019_09_GB_LAC,GB,49,45,139,184,11
2019_09_GB_LAC,LAC,66,160,283,443,26
2019_09_HOU_JAX,HOU,63,216,194,410,26
2019_09_HOU_JAX,JAX,66,74,282,356,3
2019_09_IND_PIT,IND,65,139,189,328,24
2019_09_IND_PIT,PIT,59,92,183,275,26
2019_09_MIN_KC,KC,57,147,230,377,26
2019_09_MIN_KC,MIN,66,96,212,308,23
2019_09_NE_BAL,BAL,62,213,162,375,37
2019_09_NE_BAL,NE,65,74,268,342,20
2019_09_NYJ_MIA,MIA,62,57,266,323,26
2019_09_NYJ_MIA,NYJ,62,83,238,321,18
2019_09_SF_ARI,ARI,50,153,204,357,25
2019_09_SF_ARI,SF,67,103,310,413,28
2019_09_TB_SEA,SEA,68,145,347,492,40
2019_09_TB_SEA,TB,72,99,319,418,34
2019_09_TEN_CAR,CAR,66,158,214,372,30
2019_09_TEN_CAR,TEN,62,121,310,431,20
2019_09_WAS_BUF,BUF,58,125,146,271,24
2019_09_WAS_BUF,WAS,49,127,116,243,9
2019_10_ARI_TB,ARI,64,76,342,418,27
2019_10_ARI_TB,TB,78,118,339,457,30
2019_10_ATL_NO,ATL,70,143,174,317,26
2019_10_ATL_NO,NO,61,52,258,310,9
2019_10_BAL_CIN,BAL,44,137,243,380,49
2019_10_BAL_CIN,CIN,72,157,150,307,13
2019_10_BUF_CLE,BUF,62,84,260,344,16
2019_10_BUF_CLE,CLE,65,148,221,369,19
2019_10_CAR_GB,CAR,69,120,281,401,16
2019_10_CAR_GB,GB,58,163,225,388,24
2019_10_DET_CHI,CHI,52,81,145,226,20
2019_10_DET_CHI,DET,73,98,259,357,13
2019_10_KC_TEN,KC,78,97,433,530,32
2019_10_KC_TEN,TEN,49,225,146,371,35
2019_10_LAC_OAK,LAC,66,146,169,315,24
2019_10_LA_PIT,LA,69,88,218,306,12
2019_10_LA_PIT,PIT,67,43,231,274,17
2019_10_MIA_IND,IND,68,110,191,301,12
2019_10_MIA_IND,MIA,61,71,159,230,16
2019_10_MIN_DAL,DAL,70,50,393,443,24
2019_10_MIN_DAL,MIN,69,153,211,364,28
2019_10_NYG_NYJ,NYG,63,23,258,281,27
2019_10_NYG_NYJ,NYJ,60,77,218,295,34
2019_10_SEA_SF,SEA,72,147,189,336,27
2019_10_SEA_SF,SF,76,88,215,303,24
2019_11_ARI_SF,ARI,62,135,131,266,26
2019_11_ARI_SF,SF,66,34,408,442,36
2019_11_ATL_CAR,ATL,59,56,295,351,29
2019_11_ATL_CAR,CAR,70,77,270,347,3
2019_11_BUF_MIA,BUF,66,169,256,425,37
2019_11_BUF_MIA,MIA,65,23,280,303,20
2019_11_CHI_LA,CHI,74,74,193,267,7
2019_11_CHI_LA,LA,50,112,173,285,17
2019_11_CIN_OAK,CIN,58,173,73,246,10
2019_11_DAL_DET,DAL,68,78,434,512,35
2019_11_DAL_DET,DET,56,122,191,313,27
2019_11_DEN_MIN,DEN,75,124,270,394,23
2019_11_DEN_MIN,MIN,58,37,284,321,27
2019_11_HOU_BAL,BAL,62,258,235,493,41
2019_11_HOU_BAL,HOU,57,122,110,232,7
2019_11_JAX_IND,IND,61,266,125,391,33
2019_11_JAX_IND,JAX,58,29,279,308,13
2019_11_KC_LAC,KC,59,131,180,311,24
2019_11_KC_LAC,LAC,71,93,345,438,17
2019_11_NE_PHI,NE,70,75,224,299,17
2019_11_NE_PHI,PHI,65,81,174,255,10
2019_11_NO_TB,NO,62,111,219,330,34
2019_11_NO_TB,TB,61,36,298,334,17
2019_11_NYJ_WAS,NYJ,64,118,285,403,34
2019_11_NYJ_WAS,WAS,61,54,171,225,17
2019_11_PIT_CLE,CLE,67,105,189,294,21
2019_11_PIT_CLE,PIT,64,58,178,236,7
2019_12_BAL_LA,BAL,71,288,195,483,45
2019_12_BAL_LA,LA,47,23,199,222,6
2019_12_CAR_NO,CAR,69,121,230,351,31
2019_12_CAR_NO,NO,58,118,300,418,34
2019_12_DAL_NE,DAL,59,109,212,321,9
2019_12_DAL_NE,NE,64,104,181,285,13
2019_12_DEN_BUF,BUF,71,245,180,425,20
2019_12_DEN_BUF,DEN,46,85,49,134,3
2019_12_DET_WAS,DET,71,175,189,364,16
2019_12_DET_WAS,WAS,55,88,144,232,19
2019_12_GB_SF,GB,70,117,81,198,8
2019_12_GB_SF,SF,44,112,227,339,37
2019_12_IND_HOU,HOU,55,99,297,396,20
2019_12_IND_HOU,IND,64,175,121,296,17
2019_12_JAX_TEN,JAX,78,117,252,369,20
2019_12_JAX_TEN,TEN,48,223,252,475,42
2019_12_MIA_CLE,CLE,66,148,320,468,41
2019_12_MIA_CLE,MIA,62,92,192,284,24
2019_12_NYG_CHI,CHI,66,68,270,338,19
2019_12_NYG_CHI,NYG,58,109,134,243,14
2019_12_OAK_NYJ,NYJ,59,89,313,402,34
2019_12_PIT_CIN,CIN,51,86,158,244,10
2019_12_PIT_CIN,PIT,65,164,179,343,16
2019_12_SEA_PHI,PHI,71,106,238,344,9
2019_12_SEA_PHI,SEA,56,175,174,349,17
2019_12_TB_ATL,ATL,80,57,280,337,22
2019_12_TB_ATL,TB,58,137,313,450,35
2019_13_BUF_DAL,BUF,62,125,232,357,26
2019_13_BUF_DAL,DAL,72,103,323,426,15
2019_13_CHI_DET,CHI,61,89,331,420,24
2019_13_CHI_DET,DET,67,105,259,364,20
2019_13_CLE_PIT,CLE,63,106,173,279,13
2019_13_CLE_PIT,PIT,52,127,199,326,20
2019_13_GB_NYG,GB,57,83,243,326,31
2019_13_GB_NYG,NYG,64,95,240,335,13
2019_13_LAC_DEN,DEN,53,84,134,218,23
2019_13_LAC_DEN,LAC,61,115,244,359,20
2019_13_LA_ARI,ARI,61,74,124,198,7
2019_13_LA_ARI,LA,75,132,417,549,34
2019_13_MIN_SEA,MIN,52,78,276,354,30
2019_13_MIN_SEA,SEA,75,219,226,445,37
2019_13_NE_HOU,HOU,49,55,224,279,28
2019_13_NE_HOU,NE,79,145,303,448,22
2019_13_NO_ATL,ATL,84,89,259,348,18
2019_13_NO_ATL,NO,48,96,184,280,26
2019_13_NYJ_CIN,CIN,59,50,233,283,22
2019_13_NYJ_CIN,NYJ,69,62,209,271,6
2019_13_OAK_KC,KC,58,97,163,260,40
2019_13_PHI_MIA,MIA,62,59,351,410,37
2019_13_PHI_MIA,PHI,67,92,294,386,31
2019_13_SF_BAL,BAL,62,178,105,283,20
2019_13_SF_BAL,SF,52,174,157,331,17
2019_13_TB_JAX,JAX,63,49,193,242,11
2019_13_TB_JAX,TB,65,74,241,315,28
2019_13_TEN_IND,IND,66,83,309,392,17
2019_13_TEN_IND,TEN,55,157,138,295,31
2019_13_WAS_CAR,CAR,73,65,213,278,21
2019_13_WAS_CAR,WAS,59,249,114,363,29
2019_14_BAL_BUF,BAL,57,121,139,260,24
2019_14_BAL_BUF,BUF,68,104,105,209,17
2019_14_CAR_ATL,ATL,66,160,302,462,40
2019_14_CAR_ATL,CAR,68,100,245,345,20
2019_14_CIN_CLE,CIN,70,179,272,451,19
